Name,Estimated unvaccinated prevalence,Estimated vaccinated prevalence,Reported prevalence,Underreporting factor,Delay factor,Estimated prevalence
Lee,0.003166,0.003166,0.000802,2.8842,1.3684,0.003166
Linn,0.001849,0.001849,0.000582,2.8842,1.1008,0.001849
Louisa,0.002614,0.002614,0.000453,2.8842,2.0,0.002614
Lucas,0.005366,0.005366,0.00093,2.8842,2.0,0.005366
Lyon,0.002944,0.002944,0.000766,2.8842,1.3333,0.002944
Madison,0.000883,0.000883,0.000306,2.8842,1.0,0.000883
Mahaska,0.001305,0.001305,0.000453,2.8842,1.0,0.001305
Marion,0.003044,0.003044,0.000812,2.8842,1.3,0.003044
Marshall,0.002564,0.002564,0.000889,2.8842,1.0,0.002564
Mills,0.000764,0.000764,0.000265,2.8842,1.0,0.000764
Mitchell,0.001635,0.001635,0.000567,2.8842,1.0,0.001635
Monona,0.001339,0.001339,0.000464,2.8842,1.0,0.001339
Monroe,0.001871,0.001871,0.000649,2.8842,1.0,0.001871
Montgomery,0.005235,0.005235,0.000908,2.8842,2.0,0.005235
Muscatine,0.003006,0.003006,0.000656,2.8842,1.5882,0.003006
O'Brien,0.001887,0.001887,0.000654,2.8842,1.0,0.001887
Osceola,0.000968,0.000968,0.000336,2.8842,1.0,0.000968
Page,0.002673,0.002673,0.000463,2.8842,2.0,0.002673
Palo Alto,0.002597,0.002597,0.0009,2.8842,1.0,0.002597
Plymouth,0.00252,0.00252,0.000874,2.8842,1.0,0.00252
Pocahontas,0.005229,0.005229,0.000906,2.8842,2.0,0.005229
Polk,0.001471,0.001471,0.000506,2.8842,1.0082,0.001471
Pottawattamie,0.001433,0.001433,0.000461,2.8842,1.0769,0.001433
Poweshiek,0.003741,0.003741,0.001297,2.8842,1.0,0.003741
Ringgold,0.001179,0.001179,0.000409,2.8842,1.0,0.001179
Sac,0.002374,0.002374,0.000823,2.8842,1.0,0.002374
Scott,0.004707,0.004707,0.000989,2.8842,1.6505,0.004707
Shelby,0.001259,0.001259,0.000437,2.8842,1.0,0.001259
Sioux,0.003724,0.003724,0.001033,2.8842,1.25,0.003724
Story,0.001247,0.001247,0.000432,2.8842,1.0,0.001247
Tama,0.003267,0.003267,0.00089,2.8842,1.2727,0.003267
Taylor,0.002356,0.002356,0.000817,2.8842,1.0,0.002356
Union,0.004498,0.004498,0.001225,2.8842,1.2727,0.004498
Van Buren,0.003276,0.003276,0.000568,2.8842,2.0,0.003276
Wapello,0.001443,0.001443,0.000429,2.8842,1.1667,0.001443
Warren,0.001253,0.001253,0.000389,2.8842,1.1176,0.001253
Washington,0.002655,0.002655,0.000637,2.8842,1.4444,0.002655
Wayne,0.003582,0.003582,0.000621,2.8842,2.0,0.003582
Webster,0.001125,0.001125,0.00039,2.8842,1.0,0.001125
Winnebago,0.001114,0.001114,0.000386,2.8842,1.0,0.001114
Winneshiek,0.002381,0.002381,0.0006,2.8842,1.375,0.002381
Woodbury,0.003257,0.003257,0.001009,2.8842,1.1196,0.003257
Worth,0.001172,0.001172,0.000406,2.8842,1.0,0.001172
Wright,0.003788,0.003788,0.000955,2.8842,1.375,0.003788
